vin_prefix,year,make,model
1G2ZH36_8,2008,Pontiac,G6
1G2ZG57_9,2009,Pontiac,G6
1G2ZK17_9,2009,Pontiac,G6
6G2EC57_8,2008,Pontiac,G8
6G2EP57_9,2009,Pontiac,G8
6G2ER57_9,2009,Pontiac,G8
6G2VX12_5,2005,Pontiac,GTO
6G2VX12_6,2006,Pontiac,GTO
1G2NE52_X,1999,Pontiac,Grand Am
1G2NF52_Y,2000,Pontiac,Grand Am
1G2NV52_2,2002,Pontiac,Grand Am
1G2NW52_4,2004,Pontiac,Grand Am
1G2WJ12_T,1996,Pontiac,Grand Prix
1G2WP52_W,1998,Pontiac,Grand Prix
1G2WP52_2,2002,Pontiac,Grand Prix
2G2WP52_4,2004,Pontiac,Grand Prix
2G2WR52_4,2004,Pontiac,Grand Prix
2G2WS52_4,2004,Pontiac,Grand Prix
2G2WP52_5,2005,Pontiac,Grand Prix
2G2WP54_5,2005,Pontiac,Grand Prix
2G2WP55_6,2006,Pontiac,Grand Prix
2G2WP55_8,2008,Pontiac,Grand Prix
1GMDX03_4,2004,Pontiac,Montana
1G2MB33_6,2006,Pontiac,Solstice
1G2MB35_7,2007,Pontiac,Solstice
1G2JB12_3,2003,Pontiac,Sunfire
3G2JB12_5,2005,Pontiac,Sunfire
2CKDL73_6,2006,Pontiac,Torrent
5Y2SN62_3,2003,Pontiac,Vibe
5Y2SL62_4,2004,Pontiac,Vibe
5Y2SL65_8,2008,Pontiac,Vibe
5Y2SP67_9,2009,Pontiac,Vibe
WP0AA29_X,1999,Porsche,911
WP0AB29_2,2002,Porsche,911
WP0AA29_3,2003,Porsche,911
WP0AB2A_C,2012,Porsche,911
WP0CA2A_D,2013,Porsche,911
WP0CB2A_D,2013,Porsche,911
WP0AA09_F,1985,Porsche,944
WP0CA29_V,1997,Porsche,Boxster
WP0CA29_W,1998,Porsche,Boxster
WP0CA29_Y,2000,Porsche,Boxster
WP0CB29_3,2003,Porsche,Boxster
WP0CA29_4,2004,Porsche,Boxster
WP0CA29_6,2006,Porsche,Boxster
WP1AA29_5,2005,Porsche,Cayenne
WP1AA29_6,2006,Porsche,Cayenne
WP1AA29_8,2008,Porsche,Cayenne
WP1AB29_8,2008,Porsche,Cayenne
WP1AA29_9,2009,Porsche,Cayenne
WP1AC29_9,2009,Porsche,Cayenne
WP0AA29_8,2008,Porsche,Cayman
WP1AB2A_F,2015,Porsche,Macan
WP0AF2A_D,2013,Porsche,Panamera
WP0AC2A_E,2014,Porsche,Panamera
1D7RV1C_B,2011,Ram,1500
1D7RV1G_B,2011,Ram,1500
3D7JV1E_B,2011,Ram,1500
1C6RD6F_C,2012,Ram,1500
3C6JD6A_C,2012,Ram,1500
3C6JD7A_C,2012,Ram,1500
3C6JD7E_C,2012,Ram,1500
1C6RR6L_D,2013,Ram,1500
1C6RR6N_D,2013,Ram,1500
1C6RR7F_D,2013,Ram,1500
1C6RR7K_D,2013,Ram,1500
1C6RR7M_D,2013,Ram,1500
1C6RR7N_D,2013,Ram,1500
1C6RR7P_D,2013,Ram,1500
3C6JR6A_D,2013,Ram,1500
1C6RR6K_E,2014,Ram,1500
1C6RR7L_E,2014,Ram,1500
1C6RR7N_E,2014,Ram,1500
1C6RR7P_E,2014,Ram,1500
3C6JR6A_E,2014,Ram,1500
3C6RR6K_E,2014,Ram,1500
1C6RR6G_F,2015,Ram,1500
1C6RR7G_F,2015,Ram,1500
1C6RR7L_F,2015,Ram,1500
1C6RR6G_G,2016,Ram,1500
1C6RR7G_G,2016,Ram,1500
1C6RR7K_G,2016,Ram,1500
3D7LP2E_B,2011,Ram,2500
3D7UT2C_B,2011,Ram,2500
3C6UD5D_C,2012,Ram,2500
3C6UD5N_C,2012,Ram,2500
3C6TR5J_E,2014,Ram,2500
3C6UR5C_E,2014,Ram,2500
3C6TR5D_F,2015,Ram,2500
3C6UR5D_F,2015,Ram,2500
3C6UR5F_F,2015,Ram,2500
3C6UR5N_F,2015,Ram,2500
3C6TR5D_G,2016,Ram,2500
3C6TR5F_G,2016,Ram,2500
3C6UR5D_G,2016,Ram,2500
3C6UR5F_G,2016,Ram,2500
3C63DPK_C,2012,Ram,3500
3C63R3J_G,2016,Ram,3500
2C4JDGA_C,2012,Ram,C/V
2C4JRGA_D,2013,Ram,C/V
3C6TRVA_G,2016,Ram,ProMaster
YS3DF78_1,2001,Saab,9-3
YS3FD49_5,2005,Saab,9-3
YS3FD79_5,2005,Saab,9-3
YS3FD75_6,2006,Saab,9-3
YS3FH71_6,2006,Saab,9-3
YS3FH41_7,2007,Saab,9-3
YS3EH49_3,2003,Saab,9-5
YS3ED55_4,2004,Saab,9-5
YS3EH45_5,2005,Saab,9-5
YS3GN4A_B,2011,Saab,9-5
W08AT27_8,2008,Saturn,Astra
W08AT67_8,2008,Saturn,Astra
1G8ZS57_7,2007,Saturn,Aura
1G8ZV57_7,2007,Saturn,Aura
1G8ZS57_8,2008,Saturn,Aura
1G8ZV57_8,2008,Saturn,Aura
1G8ZS57_9,2009,Saturn,Aura
1G8AK52_3,2003,Saturn,Ion
1G8AL55_6,2006,Saturn,Ion
1G8AJ55_7,2007,Saturn,Ion
1G8JU52_Y,2000,Saturn,L-Series
1G8JW54_1,2001,Saturn,L-Series
1G8JU54_2,2002,Saturn,L-Series
1G8JU54_3,2003,Saturn,L-Series
1G8JL84_4,2004,Saturn,L-Series
5GZER33_7,2007,Saturn,Outlook
5GZEV23_7,2007,Saturn,Outlook
5GZEV33_7,2007,Saturn,Outlook
5GZER23_8,2008,Saturn,Outlook
5GZER13_9,2009,Saturn,Outlook
5GZEV13_9,2009,Saturn,Outlook
5GZDV03_5,2005,Saturn,Relay
5GZDV23_5,2005,Saturn,Relay
1G8ZK55_P,1993,Saturn,S-Series
1G8ZG52_T,1996,Saturn,S-Series
1G8ZH52_2,2002,Saturn,S-Series
1G8MB35_7,2007,Saturn,Sky
1G8MG35_7,2007,Saturn,Sky
5GZCZ33_4,2004,Saturn,VUE
5GZCZ53_4,2004,Saturn,VUE
5GZCZ33_5,2005,Saturn,VUE
5GZCZ33_6,2006,Saturn,VUE
5GZCZ53_6,2006,Saturn,VUE
5GZCZ53_7,2007,Saturn,VUE
3GSCL33_8,2008,Saturn,VUE
JF1ZNAA_D,2013,Scion,FR-S
JTKDE16_6,2006,Scion,tC
JTKDE17_6,2006,Scion,tC
JTKDE3B_A,2010,Scion,tC
JTKJF5C_B,2011,Scion,tC
JTKJF5C_C,2012,Scion,tC
JTKJF5C_E,2014,Scion,tC
JTKJF5C_F,2015,Scion,tC
JTKKT62_4,2004,Scion,xA
JTLKT32_5,2005,Scion,xB
JTLKT32_6,2006,Scion,xB
JTLKE50_8,2008,Scion,xB
JTKKU10_8,2008,Scion,xD
WMEEJ31_8,2008,Smart,Fortwo
WMEEK31_8,2008,Smart,Fortwo
WMEEJ3B_D,2013,Smart,Fortwo
JF2GPAB_G,2016,Subaru,Crosstrek
JF1SF63_X,1999,Subaru,Forester
JF1SF63_Y,2000,Subaru,Forester
JF1SF63_2,2002,Subaru,Forester
JF1SG67_6,2006,Subaru,Forester
JF1SG63_7,2007,Subaru,Forester
JF1SG67_7,2007,Subaru,Forester
JF2SH61_9,2009,Subaru,Forester
JF2SH63_9,2009,Subaru,Forester
JF2SH64_9,2009,Subaru,Forester
JF2SHBB_B,2011,Subaru,Forester
JF2SHAD_D,2013,Subaru,Forester
JF2SJAA_E,2014,Subaru,Forester
JF2SJGD_E,2014,Subaru,Forester
JF2SJAD_F,2015,Subaru,Forester
JF2SJAU_F,2015,Subaru,Forester
JF2SJAD_G,2016,Subaru,Forester
JF2SJAA_H,2017,Subaru,Forester
JF2SJAG_H,2017,Subaru,Forester
JF2SJAT_H,2017,Subaru,Forester
JF2SJGW_H,2017,Subaru,Forester
JF1GH63_8,2008,Subaru,Impreza
JF1GH6B_B,2011,Subaru,Impreza
JF1GH6D_B,2011,Subaru,Impreza
JF1GJAA_C,2012,Subaru,Impreza
JF1GPAA_D,2013,Subaru,Impreza
JF1GV8J_D,2013,Subaru,Impreza
4S3BL62_5,2005,Subaru,Legacy
4S3BL61_7,2007,Subaru,Legacy
4S3BL62_8,2008,Subaru,Legacy
4S3BL62_9,2009,Subaru,Legacy
4S3BMCA_A,2010,Subaru,Legacy
4S3BMCG_A,2010,Subaru,Legacy
4S3BMBL_C,2012,Subaru,Legacy
4S3BMBD_E,2014,Subaru,Legacy
4S3BNBL_F,2015,Subaru,Legacy
4S3BNAN_H,2017,Subaru,Legacy
4S3BG68_X,1999,Subaru,Outback
4S3BH80_1,2001,Subaru,Outback
4S3BH68_3,2003,Subaru,Outback
4S3BH80_3,2003,Subaru,Outback
4S3BH67_4,2004,Subaru,Outback
4S4BP61_5,2005,Subaru,Outback
4S4BP62_5,2005,Subaru,Outback
4S4BP61_6,2006,Subaru,Outback
4S4BP62_6,2006,Subaru,Outback
4S4BP61_7,2007,Subaru,Outback
4S4BP61_8,2008,Subaru,Outback
4S4BP61_9,2009,Subaru,Outback
4S4BRBE_A,2010,Subaru,Outback
4S4BREK_B,2011,Subaru,Outback
4S4BRCG_C,2012,Subaru,Outback
4S4BRCC_D,2013,Subaru,Outback
4S4BRBA_E,2014,Subaru,Outback
4S4BRCC_E,2014,Subaru,Outback
4S4BSAN_F,2015,Subaru,Outback
4S4BSAN_H,2017,Subaru,Outback
4S4WX82_6,2006,Subaru,Tribeca
4S4WX86_7,2007,Subaru,Tribeca
JF1VA2Y_H,2017,Subaru,WRX
JF2GPAW_D,2013,Subaru,XV Crosstrek
JF2GPBC_E,2014,Subaru,XV Crosstrek
JF2GPAM_F,2015,Subaru,XV Crosstrek
JF2GPBK_E,2014,Subaru,Xv Crosstrek
JS2RC41_3,2003,Suzuki,Aerio
JS2RC61_5,2005,Suzuki,Aerio
5Z6BD06_9,2009,Suzuki,Equator
KL5JD56_7,2007,Suzuki,Forenza
KL5JD86_7,2007,Suzuki,Forenza
KL5JD56_8,2008,Suzuki,Forenza
JS3TE94_6,2006,Suzuki,Grand Vitara
JS2RE9A_A,2010,Suzuki,Kizashi
JS2RE9A_C,2012,Suzuki,Kizashi
2S3TD62_4,2004,Suzuki,Vitara
2S3TE62_4,2004,Suzuki,Vitara
2S3DA51_7,2007,Suzuki,XL-7
2S3DA41_8,2008,Suzuki,XL-7
2S3DB11_8,2008,Suzuki,XL-7
JT3VN39_M,1991,Toyota,4Runner
JT3VN29_P,1993,Toyota,4Runner
JT3VN29_S,1995,Toyota,4Runner
JT3VN39_S,1995,Toyota,4Runner
JT3GN86_T,1996,Toyota,4Runner
JT3GN86_X,1999,Toyota,4Runner
JT3HN87_X,1999,Toyota,4Runner
JT3HN87_Y,2000,Toyota,4Runner
JT3GN86_1,2001,Toyota,4Runner
JT3GN86_2,2002,Toyota,4Runner
JT3HN86_2,2002,Toyota,4Runner
JTEBU14_3,2003,Toyota,4Runner
JTEBU14_4,2004,Toyota,4Runner
JTEBU17_4,2004,Toyota,4Runner
JTEZU14_4,2004,Toyota,4Runner
JTEBT17_5,2005,Toyota,4Runner
JTEBU14_5,2005,Toyota,4Runner
JTEBU17_5,2005,Toyota,4Runner
JTEZT14_5,2005,Toyota,4Runner
JTEZU14_5,2005,Toyota,4Runner
JTEBT17_6,2006,Toyota,4Runner
JTEBU14_6,2006,Toyota,4Runner
JTEZU17_6,2006,Toyota,4Runner
JTEBT14_7,2007,Toyota,4Runner
JTEBU14_7,2007,Toyota,4Runner
JTEZU14_7,2007,Toyota,4Runner
JTEBT17_8,2008,Toyota,4Runner
JTEBU14_8,2008,Toyota,4Runner
JTEZU14_8,2008,Toyota,4Runner
JTEZU14_9,2009,Toyota,4Runner
JTEZU5J_A,2010,Toyota,4Runner
JTEBU5J_B,2011,Toyota,4Runner
JTEBU5J_C,2012,Toyota,4Runner
JTEZU5J_C,2012,Toyota,4Runner
JTEBU5J_D,2013,Toyota,4Runner
JTEBU5J_G,2016,Toyota,4Runner
4T1BF12_V,1997,Toyota,Avalon
4T1BF18_X,1999,Toyota,Avalon
4T1BF28_Y,2000,Toyota,Avalon
4T1BF28_3,2003,Toyota,Avalon
4T1BK36_5,2005,Toyota,Avalon
4T1BK36_6,2006,Toyota,Avalon
4T1BK36_7,2007,Toyota,Avalon
4T1BK36_8,2008,Toyota,Avalon
4T1BK3D_B,2011,Toyota,Avalon
4T1BK3D_C,2012,Toyota,Avalon
4T1BK1E_D,2013,Toyota,Avalon
4T1BK1E_E,2014,Toyota,Avalon
4T1BK1E_F,2015,Toyota,Avalon
4T1GK12_R,1994,Toyota,Camry
JT2SK12_S,1995,Toyota,Camry
4T1BG12_T,1996,Toyota,Camry
4T1BG22_V,1997,Toyota,Camry
4T1BG22_W,1998,Toyota,Camry
4T1BG22_X,1999,Toyota,Camry
4T1BF28_Y,2000,Toyota,Camry
4T1BG22_Y,2000,Toyota,Camry
JT2BG22_Y,2000,Toyota,Camry
4T1BG22_1,2001,Toyota,Camry
4T1BE32_2,2002,Toyota,Camry
4T1BF32_2,2002,Toyota,Camry
JTDBE32_2,2002,Toyota,Camry
4T1BE32_3,2003,Toyota,Camry
4T1BF32_3,2003,Toyota,Camry
4T1BE32_4,2004,Toyota,Camry
4T1BE30_5,2005,Toyota,Camry
4T1BE32_5,2005,Toyota,Camry
4T1BE32_6,2006,Toyota,Camry
4T1BF30_6,2006,Toyota,Camry
JTDBE32_6,2006,Toyota,Camry
4T1BE46_7,2007,Toyota,Camry
4T1BK46_7,2007,Toyota,Camry
JTNBE46_7,2007,Toyota,Camry
JTNBK46_7,2007,Toyota,Camry
4T1BB46_8,2008,Toyota,Camry
4T1BE46_8,2008,Toyota,Camry
4T1BK46_8,2008,Toyota,Camry
4T1BB46_9,2009,Toyota,Camry
4T1BE46_9,2009,Toyota,Camry
4T1BK46_9,2009,Toyota,Camry
4T4BE46_9,2009,Toyota,Camry
4T1BF3E_A,2010,Toyota,Camry
4T1BF3E_B,2011,Toyota,Camry
4T1BF1F_C,2012,Toyota,Camry
4T1BK1F_C,2012,Toyota,Camry
4T4BF1F_C,2012,Toyota,Camry
4T1BF1F_D,2013,Toyota,Camry
4T1BK1F_D,2013,Toyota,Camry
4T4BF1F_D,2013,Toyota,Camry
4T1BF1F_E,2014,Toyota,Camry
4T1BK1F_E,2014,Toyota,Camry
4T1BF1F_F,2015,Toyota,Camry
4T4BF1F_F,2015,Toyota,Camry
4T1BF1F_G,2016,Toyota,Camry
4T1BF1F_H,2017,Toyota,Camry
2T1CF22_X,1999,Toyota,Camry Solara
4T1CA30_4,2004,Toyota,Camry Solara
4T1FA38_6,2006,Toyota,Camry Solara
4T1FA38_7,2007,Toyota,Camry Solara
4T1FA38_8,2008,Toyota,Camry Solara
JTDDY32_1,2001,Toyota,Celica
JTDDY38_1,2001,Toyota,Celica
1NXBA02_T,1996,Toyota,Corolla
1NXBR12_1,2001,Toyota,Corolla
2T1BR12_2,2002,Toyota,Corolla
1NXBR32_5,2005,Toyota,Corolla
2T1BR30_5,2005,Toyota,Corolla
2T1BR32_5,2005,Toyota,Corolla
1NXBR32_6,2006,Toyota,Corolla
2T1BR32_6,2006,Toyota,Corolla
JTDBR32_6,2006,Toyota,Corolla
1NXBR32_7,2007,Toyota,Corolla
2T1BR32_7,2007,Toyota,Corolla
1NXBR32_8,2008,Toyota,Corolla
1NXBU40_9,2009,Toyota,Corolla
JTDBL40_9,2009,Toyota,Corolla
1NXBU4E_A,2010,Toyota,Corolla
2T1BU4E_A,2010,Toyota,Corolla
JTDBU4E_A,2010,Toyota,Corolla
2T1BU4E_B,2011,Toyota,Corolla
JTDBU4E_B,2011,Toyota,Corolla
2T1BU4E_C,2012,Toyota,Corolla
5YFBU4E_C,2012,Toyota,Corolla
2T1BU4E_D,2013,Toyota,Corolla
5YFBU4E_D,2013,Toyota,Corolla
2T1BURH_E,2014,Toyota,Corolla
5YFBURH_E,2014,Toyota,Corolla
2T1BPRH_F,2015,Toyota,Corolla
2T1BURH_F,2015,Toyota,Corolla
5YFBURH_F,2015,Toyota,Corolla
2T1BURH_G,2016,Toyota,Corolla
5YFBURH_G,2016,Toyota,Corolla
JTDAT12_1,2001,Toyota,Echo
JTEBU11_7,2007,Toyota,FJ Cruiser
JTEZU11_7,2007,Toyota,FJ Cruiser
JTEGF21_1,2001,Toyota,Highlander
JTEGF21_2,2002,Toyota,Highlander
JTEEP21_4,2004,Toyota,Highlander
JTEDP21_5,2005,Toyota,Highlander
JTEEP21_5,2005,Toyota,Highlander
JTEGD21_5,2005,Toyota,Highlander
JTEDD21_6,2006,Toyota,Highlander
JTEDW21_6,2006,Toyota,Highlander
JTEEP21_6,2006,Toyota,Highlander
JTEGP21_6,2006,Toyota,Highlander
JTEHD21_6,2006,Toyota,Highlander
JTEEP21_7,2007,Toyota,Highlander
JTEGD21_7,2007,Toyota,Highlander
JTEGP21_7,2007,Toyota,Highlander
JTEHP21_7,2007,Toyota,Highlander
JTEHW21_7,2007,Toyota,Highlander
JTEDS41_8,2008,Toyota,Highlander
JTEDS42_8,2008,Toyota,Highlander
JTEDS43_8,2008,Toyota,Highlander
JTEES42_8,2008,Toyota,Highlander
JTEDS41_9,2009,Toyota,Highlander
5TDDK3E_B,2011,Toyota,Highlander
5TDYK3E_B,2011,Toyota,Highlander
5TDZKRF_G,2016,Toyota,Highlander
JTDFR32_1,2001,Toyota,MR2 Spyder
JTDFR32_2,2002,Toyota,MR2 Spyder
JTDFR32_5,2005,Toyota,MR2 Spyder
2T1LR32_5,2005,Toyota,Matrix
2T1KU40_9,2009,Toyota,Matrix
2T1KU4E_A,2010,Toyota,Matrix
JT4RN01_N,1992,Toyota,Pickup
JT2BK18_3,2003,Toyota,Prius
JTDKB22_4,2004,Toyota,Prius
JTDKB20_5,2005,Toyota,Prius
JTDKB20_6,2006,Toyota,Prius
JTDKB20_7,2007,Toyota,Prius
JTDKB20_8,2008,Toyota,Prius
JTDKB20_9,2009,Toyota,Prius
JTDKN3D_A,2010,Toyota,Prius
JTDKN3D_B,2011,Toyota,Prius
JTDKN3D_D,2013,Toyota,Prius
JTDKN3D_E,2014,Toyota,Prius
JTDZN3E_C,2012,Toyota,Prius v
JTEHH20_1,2001,Toyota,RAV4
JTEGH20_2,2002,Toyota,RAV4
JTEGH20_3,2003,Toyota,RAV4
JTEHH20_3,2003,Toyota,RAV4
JTEGD20_4,2004,Toyota,RAV4
JTEHD20_4,2004,Toyota,RAV4
JTMBD32_6,2006,Toyota,RAV4
JTMZD33_6,2006,Toyota,RAV4
JTMBD33_7,2007,Toyota,RAV4
JTMZD33_7,2007,Toyota,RAV4
JTMBD33_8,2008,Toyota,RAV4
JTMBK31_8,2008,Toyota,RAV4
JTMZD31_8,2008,Toyota,RAV4
JTMZD34_8,2008,Toyota,RAV4
2T3ZF33_9,2009,Toyota,RAV4
JTMDF4D_A,2010,Toyota,RAV4
2T3DF4D_B,2011,Toyota,RAV4
2T3ZF4D_B,2011,Toyota,RAV4
2T3BF4D_C,2012,Toyota,RAV4
2T3BFRE_D,2013,Toyota,RAV4
2T3DFRE_D,2013,Toyota,RAV4
2T3WFRE_D,2013,Toyota,RAV4
2T3DFRE_E,2014,Toyota,RAV4
JTMRFRE_F,2015,Toyota,RAV4
2T3WFRE_G,2016,Toyota,RAV4
5TDZT34_1,2001,Toyota,Sequoia
5TDBT48_3,2003,Toyota,Sequoia
5TDZT34_3,2003,Toyota,Sequoia
5TDBT48_4,2004,Toyota,Sequoia
5TDZT34_4,2004,Toyota,Sequoia
5TDZT34_5,2005,Toyota,Sequoia
5TDZM5G_A,2010,Toyota,Sequoia
5TDBM5G_C,2012,Toyota,Sequoia
5TDYY5G_F,2015,Toyota,Sequoia
4T3ZF19_X,1999,Toyota,Sienna
4T3ZF13_Y,2000,Toyota,Sienna
4T3ZF13_2,2002,Toyota,Sienna
5TDZA23_4,2004,Toyota,Sienna
5TDBA23_6,2006,Toyota,Sienna
5TDZA23_6,2006,Toyota,Sienna
5TDZK23_7,2007,Toyota,Sienna
5TDYK4C_A,2010,Toyota,Sienna
5TDYK3D_D,2013,Toyota,Sienna
5TDZK3D_E,2014,Toyota,Sienna
4TANL42_X,1999,Toyota,Tacoma
4TASN92_Y,2000,Toyota,Tacoma
4TAWN72_Y,2000,Toyota,Tacoma
5TESN92_Y,2000,Toyota,Tacoma
5TEHN72_1,2001,Toyota,Tacoma
5TEPM62_1,2001,Toyota,Tacoma
5TEVL52_1,2001,Toyota,Tacoma
5TEWN72_1,2001,Toyota,Tacoma
5TEGM92_2,2002,Toyota,Tacoma
5TESM92_2,2002,Toyota,Tacoma
5TESN92_2,2002,Toyota,Tacoma
5TEVL52_3,2003,Toyota,Tacoma
5TEWN72_3,2003,Toyota,Tacoma
5TEGN92_4,2004,Toyota,Tacoma
3TMKU72_5,2005,Toyota,Tacoma
5TEMU52_5,2005,Toyota,Tacoma
5TENX22_5,2005,Toyota,Tacoma
5TETU62_5,2005,Toyota,Tacoma
3TMJU62_6,2006,Toyota,Tacoma
5TEJU62_6,2006,Toyota,Tacoma
5TELU42_6,2006,Toyota,Tacoma
5TENX22_6,2006,Toyota,Tacoma
5TETU62_6,2006,Toyota,Tacoma
3TMMU52_7,2007,Toyota,Tacoma
5TELU42_7,2007,Toyota,Tacoma
5TENX22_7,2007,Toyota,Tacoma
5TEUU42_7,2007,Toyota,Tacoma
3TMJU62_8,2008,Toyota,Tacoma
3TMKU72_8,2008,Toyota,Tacoma
5TELU42_8,2008,Toyota,Tacoma
5TEMU52_8,2008,Toyota,Tacoma
3TMJU62_9,2009,Toyota,Tacoma
3TMJU4G_A,2010,Toyota,Tacoma
3TMJU4G_B,2011,Toyota,Tacoma
5TFLU4E_C,2012,Toyota,Tacoma
5TFUU4E_C,2012,Toyota,Tacoma
5TFJU4G_D,2013,Toyota,Tacoma
5TFJU4G_E,2014,Toyota,Tacoma
5TFCZ5A_G,2016,Toyota,Tacoma
5TFGZ5A_G,2016,Toyota,Tacoma
5TBBT44_Y,2000,Toyota,Tundra
5TBBT44_1,2001,Toyota,Tundra
5TBRT34_1,2001,Toyota,Tundra
5TBRN34_2,2002,Toyota,Tundra
5TBBT44_3,2003,Toyota,Tundra
5TBRN34_3,2003,Toyota,Tundra
5TBRT34_3,2003,Toyota,Tundra
5TBBT44_4,2004,Toyota,Tundra
5TBDT48_4,2004,Toyota,Tundra
5TBET34_4,2004,Toyota,Tundra
5TBET38_4,2004,Toyota,Tundra
5TBDT44_5,2005,Toyota,Tundra
5TBET34_6,2006,Toyota,Tundra
5TBET38_6,2006,Toyota,Tundra
5TBEV54_7,2007,Toyota,Tundra
5TBRV54_7,2007,Toyota,Tundra
5TFBV58_7,2007,Toyota,Tundra
5TBBV58_8,2008,Toyota,Tundra
5TBDV58_8,2008,Toyota,Tundra
5TBRV54_8,2008,Toyota,Tundra
5TFBV54_8,2008,Toyota,Tundra
5TFDV54_8,2008,Toyota,Tundra
5TFEV54_8,2008,Toyota,Tundra
5TFBV54_9,2009,Toyota,Tundra
5TFRT54_9,2009,Toyota,Tundra
5TFDW5F_A,2010,Toyota,Tundra
5TFEY5F_A,2010,Toyota,Tundra
5TFHW5F_A,2010,Toyota,Tundra
5TFRM5F_A,2010,Toyota,Tundra
5TFBW5F_B,2011,Toyota,Tundra
5TFDW5F_B,2011,Toyota,Tundra
5TFFY5F_D,2013,Toyota,Tundra
5TFRM5F_D,2013,Toyota,Tundra
5TFEY5F_E,2014,Toyota,Tundra
5TFRM5F_E,2014,Toyota,Tundra
5TFSY5F_E,2014,Toyota,Tundra
5TFFY5F_F,2015,Toyota,Tundra
5TFUW5F_G,2016,Toyota,Tundra
4T3BK11_9,2009,Toyota,Venza
4T3ZA3B_A,2010,Toyota,Venza
4T3ZK3B_B,2011,Toyota,Venza
4T3ZK3B_D,2013,Toyota,Venza
JTDJT92_7,2007,Toyota,Yaris
JTDBT92_8,2008,Toyota,Yaris
JTDJT92_8,2008,Toyota,Yaris
JTDBT90_9,2009,Toyota,Yaris
JTDKT4K_A,2010,Toyota,Yaris
JTDKT4K_B,2011,Toyota,Yaris
523MF1A_C,2012,VPG,MV-1
3VWJX7A_C,2012,Volkswagen,Beetle
3VWVA7A_C,2012,Volkswagen,Beetle
3VW4A7A_D,2013,Volkswagen,Beetle
3VW5P7A_D,2013,Volkswagen,Beetle
3VW5X7A_D,2013,Volkswagen,Beetle
3VW7T7A_D,2013,Volkswagen,Beetle
3VW8T7A_D,2013,Volkswagen,Beetle
3VWJP7A_D,2013,Volkswagen,Beetle
3VWJX7A_D,2013,Volkswagen,Beetle
3VW5P7A_E,2014,Volkswagen,Beetle
3VWFP7A_E,2014,Volkswagen,Beetle
3VWF17A_F,2015,Volkswagen,Beetle
3VWJ07A_F,2015,Volkswagen,Beetle
3VWVT7A_F,2015,Volkswagen,Beetle
WVWHL73_9,2009,Volkswagen,CC
WVWML9A_A,2010,Volkswagen,CC
WVWMN7A_A,2010,Volkswagen,CC
WVWMN7A_C,2012,Volkswagen,CC
WVWMP7A_C,2012,Volkswagen,CC
WVWNN7A_C,2012,Volkswagen,CC
WVWBP7A_D,2013,Volkswagen,CC
WVWGU7A_D,2013,Volkswagen,CC
WVWBP7A_E,2014,Volkswagen,CC
WVWAP7A_F,2015,Volkswagen,CC
WVWBN7A_F,2015,Volkswagen,CC
WVWBP7A_F,2015,Volkswagen,CC
WVWBP7A_G,2016,Volkswagen,CC
3VWCC21_1,2001,Volkswagen,Cabrio
3VWDC21_2,2002,Volkswagen,Cabrio
WVWBA71_8,2008,Volkswagen,Eos
WVWBA71_9,2009,Volkswagen,Eos
WVWFA71_9,2009,Volkswagen,Eos
WVWBW8A_F,2015,Volkswagen,Eos
WVWBW8A_G,2016,Volkswagen,Eos
9BWDE61_5,2005,Volkswagen,GTI
WVWED71_8,2008,Volkswagen,GTI
WVWFV71_8,2008,Volkswagen,GTI
WVWFV7A_B,2011,Volkswagen,GTI
WVWHV7A_B,2011,Volkswagen,GTI
WVWHD7A_D,2013,Volkswagen,GTI
WVWHV7A_D,2013,Volkswagen,GTI
WVWAA7A_A,2010,Volkswagen,Golf
WVWBB7A_B,2011,Volkswagen,Golf
WVWDA7A_D,2013,Volkswagen,Golf
WVWPF7A_D,2013,Volkswagen,Golf
3VW217A_F,2015,Volkswagen,Golf
3VW447A_F,2015,Volkswagen,Golf
3VW4T7A_F,2015,Volkswagen,Golf
3VW817A_F,2015,Volkswagen,Golf
3VW217A_G,2016,Volkswagen,Golf
3VW4T7A_G,2016,Volkswagen,Golf
3VWC17A_G,2016,Volkswagen,Golf
WVWUF7A_G,2016,Volkswagen,Golf
3VW117A_H,2017,Volkswagen,Golf
3VW447A_H,2017,Volkswagen,Golf
3VW547A_H,2017,Volkswagen,Golf
WVWVF7A_H,2017,Volkswagen,Golf
WVWWF7A_H,2017,Volkswagen,Golf
3VWSC29_Y,2000,Volkswagen,Jetta
3VWSB69_2,2002,Volkswagen,Jetta
3VWSE69_2,2002,Volkswagen,Jetta
3VWPE69_3,2003,Volkswagen,Jetta
3VWRP69_3,2003,Volkswagen,Jetta
3VWSE69_3,2003,Volkswagen,Jetta
3VWTH69_3,2003,Volkswagen,Jetta
3VWRK69_4,2004,Volkswagen,Jetta
3VWSE69_4,2004,Volkswagen,Jetta
3VWSF71_5,2005,Volkswagen,Jetta
3VWSK69_5,2005,Volkswagen,Jetta
3VWDF71_6,2006,Volkswagen,Jetta
3VWPF71_6,2006,Volkswagen,Jetta
3VWRT71_6,2006,Volkswagen,Jetta
3VWSF71_6,2006,Volkswagen,Jetta
3VWEF71_7,2007,Volkswagen,Jetta
3VWRA71_8,2008,Volkswagen,Jetta
3VWRM71_8,2008,Volkswagen,Jetta
3VWRM71_9,2009,Volkswagen,Jetta
